tweet_id,favorite_counts,retweet_counts,follower_counts,friend_counts,status_counts,language,date_time
805958939288408065,0,5445,8794505,17,12474,en,2016-12-06 02:15:59
805932879469572096,8386,1951,8794505,17,12474,en,2016-12-06 00:32:26
805826884734976000,6654,1857,8794505,17,12474,en,2016-12-05 17:31:15
805823200554876929,0,8144,8794505,17,12474,en,2016-12-05 17:16:37
805520635690676224,5831,1680,8794505,17,12474,en,2016-12-04 21:14:20
805487436403003392,8908,2556,8794505,17,12474,en,2016-12-04 19:02:24
805207613751304193,7938,1745,8794505,17,12474,en,2016-12-04 00:30:29
804738756058218496,13880,3865,8794505,17,12474,en,2016-12-02 17:27:25
804475857670639616,6210,2038,8795049,17,12474,en,2016-12-02 00:02:45
804413760345620481,0,3280,8794505,17,12474,en,2016-12-01 19:56:00
804026241225523202,45062,16389,8794505,17,12474,en,2016-11-30 18:16:08
803773340896923648,10195,2782,8794505,17,12474,en,2016-11-30 01:31:12
803692223237865472,0,7539,8794505,17,12474,en,2016-11-29 20:08:52
803638050916102144,11086,4201,8794505,17,12474,en,2016-11-29 16:33:36
803380650405482500,7880,1894,8794505,17,12474,en,2016-11-28 23:30:47
803321560782307329,0,5403,8794505,17,12474,en,2016-11-28 19:35:59
803276597545603072,10164,2491,8794505,17,12474,en,2016-11-28 16:37:19
802952499103731712,9139,2037,8794505,17,12474,en,2016-11-27 19:09:28
802624713319034886,0,2956,8794505,17,12474,en,2016-11-26 21:26:58
802600418706604034,7202,1489,8794505,17,12474,en,2016-11-26 19:50:26
802572683846291456,9053,2549,8794505,17,12474,en,2016-11-26 18:00:13
802323869084381190,16434,5916,8794505,17,12474,en,2016-11-26 01:31:31
802265048156610565,6859,1398,8794505,17,12474,en,2016-11-25 21:37:47
802239329049477120,9199,2662,8794505,17,12474,en,2016-11-25 19:55:35
802185808107208704,0,276,8794505,17,12474,en,2016-11-25 16:22:55
801958328846974976,7864,1742,8794505,17,12474,en,2016-11-25 01:18:59
801854953262350336,1806,240,8794505,17,12474,en,2016-11-24 18:28:13
801538201127157760,8339,2103,8794505,17,12474,en,2016-11-23 21:29:33
801285448605831168,6137,834,8794505,17,12474,en,2016-11-23 04:45:12
801167903437357056,24785,6018,8794505,17,12474,en,2016-11-22 20:58:07
801127390143516673,0,4005,8794505,17,12474,en,2016-11-22 18:17:08
801115127852503040,8186,2129,8794505,17,12474,en,2016-11-22 17:28:25
800859414831898624,695,98,8794505,17,12474,en,2016-11-22 00:32:18
800855607700029440,0,1634,8794505,17,12474,en,2016-11-22 00:17:10
800751577355128832,10704,2837,8794505,17,12474,en,2016-11-21 17:23:47
800513324630806528,13292,3034,8794505,17,12474,en,2016-11-21 01:37:04
800459316964663297,9640,2201,8794505,17,12474,en,2016-11-20 22:02:27
800443802682937345,0,4384,8794505,17,12474,en,2016-11-20 21:00:48
800388270626521089,11298,2851,8794505,17,12474,en,2016-11-20 17:20:08
800188575492947969,0,4006,8794505,17,12474,en,2016-11-20 04:06:37
800141422401830912,15489,2583,8794505,17,12474,en,2016-11-20 00:59:15
800018252395122689,28764,13365,8794505,17,12474,en,2016-11-19 16:49:49
799774291445383169,0,4762,8794505,17,12474,en,2016-11-19 00:40:24
799757965289017345,8511,2201,8794505,17,12474,en,2016-11-18 23:35:32
799422933579902976,8177,1957,8794505,17,12474,en,2016-11-18 01:24:14
799308762079035393,0,5549,8794505,17,12474,en,2016-11-17 17:50:33
799297110730567681,10029,2803,8794505,17,12474,en,2016-11-17 17:04:16
799063482566066176,8181,2502,8794505,17,12474,en,2016-11-17 01:35:54
798933969379225600,13267,4533,8794505,17,12474,en,2016-11-16 17:01:16
798925684722855936,7603,1463,8794506,17,12474,en,2016-11-16 16:28:21
798705661114773508,0,6744,8794506,17,12474,en,2016-11-16 01:54:03
798701998996647937,0,7906,8794506,17,12474,en,2016-11-16 01:39:30
798697898615730177,0,6622,8794506,17,12474,en,2016-11-16 01:23:12
798694562394996736,0,5039,8794506,17,12474,en,2016-11-16 01:09:57
798686750113755136,0,2371,8794506,17,12474,en,2016-11-16 00:38:54
798682547630837760,0,4792,8794506,17,12474,en,2016-11-16 00:22:12
798673117451325440,0,5630,8794506,17,12474,en,2016-11-15 23:44:44
798665375516884993,0,3971,8794506,17,12474,en,2016-11-15 23:13:58
798644042770751489,0,1881,8794506,17,12474,en,2016-11-15 21:49:12
798628517273620480,0,2008,8794506,17,12474,en,2016-11-15 20:47:30
798585098161549313,0,5789,8794506,17,12474,en,2016-11-15 17:54:59
798576900688019456,0,5935,8794506,17,12474,en,2016-11-15 17:22:24
798340744599797760,0,3394,8794506,17,12474,en,2016-11-15 01:44:00
798209839306514432,10558,2607,8794506,17,12474,en,2016-11-14 17:03:50
797971864723324932,11750,3156,8794506,17,12474,en,2016-11-14 01:18:12
797545162159308800,14748,4943,8794506,17,12474,en,2016-11-12 21:02:38
797236660651966464,20229,6682,8794506,17,12474,en,2016-11-12 00:36:46
797165961484890113,227,26,8794506,17,12474,en,2016-11-11 19:55:50
796904159865868288,0,9064,8794506,17,12474,en,2016-11-11 02:35:32
796865951799083009,7801,1950,8794506,17,12474,en,2016-11-11 00:03:42
796759840936919040,11999,3075,8794506,17,12474,en,2016-11-10 17:02:03
796563435802726400,0,7386,8794506,17,12474,en,2016-11-10 04:01:37
796484825502875648,7678,1783,8794506,17,12474,en,2016-11-09 22:49:15
796387464403357696,11149,4211,8794506,17,12474,en,2016-11-09 16:22:22
796177847564038144,0,14475,8794506,17,12474,en,2016-11-09 02:29:25
796149749086875649,32672,14475,8794506,17,12474,en,2016-11-09 00:37:46
796125600683540480,5026,1834,8794506,17,12474,und,2016-11-08 23:01:49
796116448414461957,9222,2452,8794506,17,12474,en,2016-11-08 22:25:27
796080075804475393,8575,2344,8794506,17,12474,en,2016-11-08 20:00:55
796031486298386433,10950,3764,8794506,17,12474,en,2016-11-08 16:47:50
795464331001561088,50241,23977,8794506,17,12474,en,2016-11-07 03:14:10
795400264262053889,10206,2919,8794506,17,12474,en,2016-11-06 22:59:35
795076730285391872,16412,5509,8794506,17,12474,en,2016-11-06 01:33:58
794983741416415232,0,3421,8794506,17,12474,en,2016-11-05 19:24:28
794926597468000259,10371,2336,8794506,17,12474,en,2016-11-05 15:37:24
794355576146903043,0,10450,8794506,17,12474,en,2016-11-04 01:48:22
794332329137291264,9711,2722,8794506,17,12474,en,2016-11-04 00:15:59
794205286408003585,9346,3374,8794506,17,12474,en,2016-11-03 15:51:10
793962221541933056,17036,4955,8794506,17,12474,en,2016-11-02 23:45:19
793845145112371200,9351,1896,8794506,17,12474,en,2016-11-02 16:00:06
793614319594401792,0,3182,8795050,17,12474,en,2016-11-02 00:42:53
793601777308463104,8095,1649,8794506,17,12474,en,2016-11-01 23:53:02
793500921481273345,10808,2411,8794506,17,12474,en,2016-11-01 17:12:16
793286476301799424,24914,9293,8794506,17,12474,en,2016-11-01 03:00:09
793271401113350145,8817,2427,8794506,17,12474,en,2016-11-01 02:00:14
793256262322548741,20228,8467,8794506,17,12474,en,2016-11-01 01:00:05
793241302385262592,10650,3347,8794506,17,12474,en,2016-11-01 00:00:38
793226087023144960,9965,2915,8794506,17,12474,en,2016-10-31 23:00:11
793210959003287553,9049,2837,8794506,17,12474,en,2016-10-31 22:00:04
793195938047070209,15492,5709,8794506,17,12474,en,2016-10-31 21:00:23
793180763617361921,7029,2030,8794506,17,12474,en,2016-10-31 20:00:05
793165685325201412,9536,2830,8794506,17,12474,en,2016-10-31 19:00:10
793150605191548928,6262,1723,8794506,17,12474,en,2016-10-31 18:00:14
793135492858580992,6515,2535,8794506,17,12474,en,2016-10-31 17:00:11
793120401413079041,12832,3978,8794506,17,12474,en,2016-10-31 16:00:13
792913359805018113,14531,4038,8794506,17,12474,en,2016-10-31 02:17:31
792883833364439040,11457,4331,8794506,17,12474,en,2016-10-31 00:20:11
792773781206999040,7452,1699,8794506,17,12474,en,2016-10-30 17:02:53
792394556390137856,13628,4351,8794506,17,12474,en,2016-10-29 15:55:58
792050063153438720,7243,1828,8794506,17,12474,en,2016-10-28 17:07:05
791821351946420224,0,21394,8794506,17,12474,en,2016-10-28 01:58:16
791784077045166082,0,9720,8794506,17,12474,en,2016-10-27 23:30:09
791780927877898241,0,3877,8794506,17,12474,en,2016-10-27 23:17:38
791774931465953280,45716,22494,8794506,17,12474,en,2016-10-27 22:53:48
791672322847637504,11905,3182,8794506,17,12474,en,2016-10-27 16:06:04
791406955684368384,13313,4172,8794506,17,12474,en,2016-10-26 22:31:36
791312159183634433,8909,2572,8794506,17,12474,en,2016-10-26 16:14:55
791026214425268224,0,4163,8794506,17,12474,en,2016-10-25 21:18:40
790987426131050500,9952,2167,8794506,17,12474,en,2016-10-25 18:44:32
790946055508652032,16860,4755,8794506,17,12474,en,2016-10-25 16:00:09
790723298204217344,0,2345,8794506,17,12474,en,2016-10-25 01:14:59
790698755171364864,8328,1952,8794506,17,12474,en,2016-10-24 23:37:28
790581949425475584,20911,7248,8794506,17,12474,en,2016-10-24 15:53:19
790337589677002753,7931,1909,8794506,17,12474,en,2016-10-23 23:42:19
790277117346975746,12732,3221,8794506,17,12474,en,2016-10-23 19:42:02
790227638568808452,0,3619,8794506,17,12474,en,2016-10-23 16:25:25
789986466051088384,9382,2345,8794506,17,12474,en,2016-10-23 00:27:05
789960241177853952,0,4175,8794506,17,12474,en,2016-10-22 22:42:52
789903600034189313,10475,4191,8794506,17,12474,en,2016-10-22 18:57:48
789628658055020548,7591,1792,8794506,17,12474,en,2016-10-22 00:45:17
789599242079838210,6859,1954,8794506,17,12474,en,2016-10-21 22:48:24
789530877013393408,11872,3421,8794506,17,12474,en,2016-10-21 18:16:44
789314372632018944,8763,2323,8794506,17,12474,en,2016-10-21 03:56:25
789280767834746880,0,5011,8794506,17,12474,en,2016-10-21 01:42:53
789268448748703744,9225,2638,8794506,17,12474,en,2016-10-21 00:53:56
789137962068021249,9841,2831,8794506,17,12474,en,2016-10-20 16:15:26
788908386943430656,27770,12642,8794506,17,12474,en,2016-10-20 01:03:11
788765914992902144,27664,10450,8794506,17,12474,en,2016-10-19 15:37:03
788552643979468800,0,7271,8794506,17,12474,en,2016-10-19 01:29:35
788412144018661376,15735,5336,8794506,17,12474,en,2016-10-18 16:11:17
788178268662984705,7312,2122,8794506,17,12474,en,2016-10-18 00:41:57
788150585577050112,6199,1303,8794506,17,12474,en,2016-10-17 22:51:57
788070120937619456,0,3471,8794506,17,12474,en,2016-10-17 17:32:13
788039637453406209,6203,1339,8794506,17,12474,en,2016-10-17 15:31:05
787810552592695296,8726,3088,8794506,17,12474,en,2016-10-17 00:20:47
787717603741622272,10387,2812,8794506,17,12474,en,2016-10-16 18:11:26
787397959788929025,11030,2879,8794506,17,12474,en,2016-10-15 21:01:17
787322443945877504,7873,1762,8794506,17,12474,en,2016-10-15 16:01:13
787111942498508800,0,6836,8794506,17,12474,en,2016-10-15 02:04:45
786963064373534720,26942,8072,8794506,17,12474,en,2016-10-14 16:13:10
786729988674449408,0,2451,8794506,17,12474,en,2016-10-14 00:47:00
786709082849828864,18441,6190,8794506,17,12474,en,2016-10-13 23:23:56
786664955043049472,10724,2589,8794506,17,12474,en,2016-10-13 20:28:35
786595970293370880,9560,3157,8794506,17,12474,en,2016-10-13 15:54:28
786363235746385920,11011,3548,8794506,17,12474,en,2016-10-13 00:29:39
786286427768250368,8063,2879,8794506,17,12474,en,2016-10-12 19:24:27
786233965241827333,15432,4789,8794506,17,12474,en,2016-10-12 15:55:59
786051337297522688,1437,156,8794506,17,12474,en,2016-10-12 03:50:17
786036967502913536,0,7094,8794506,17,12474,en,2016-10-12 02:53:11
785927819176054784,11515,3228,8794506,17,12474,en,2016-10-11 19:39:28
785872687017132033,6774,1834,8794506,17,12474,en,2016-10-11 16:00:24
785639753186217984,7929,2263,8794506,17,12474,en,2016-10-11 00:34:48
785533386513321988,9228,2019,8794506,17,12474,en,2016-10-10 17:32:08
785515384317313025,6189,1277,8794506,17,12474,en,2016-10-10 16:20:36
785264754247995392,7339,1653,8794506,17,12474,en,2016-10-09 23:44:41
785170936622350336,12163,4885,8794506,17,12474,en,2016-10-09 17:31:53
784826020293709826,10215,3280,8794506,17,12474,en,2016-10-08 18:41:19
784517518371221505,9066,2563,8794506,17,12474,en,2016-10-07 22:15:26
784431430411685888,5766,1284,8794506,17,12474,en,2016-10-07 16:33:21
784183165795655680,20287,8144,8794506,17,12474,en,2016-10-07 00:06:50
784057939640352768,30067,11236,8794506,17,12474,en,2016-10-06 15:49:14
783839966405230592,30343,10890,8794506,17,12474,en,2016-10-06 01:23:05
783821107061198850,7428,1996,8794506,17,12474,en,2016-10-06 00:08:09
783695101801398276,10568,3250,8794506,17,12474,en,2016-10-05 15:47:27
783466772167098368,8547,2273,8794506,17,12474,en,2016-10-05 00:40:09
783391753726550016,17048,5537,8794506,17,12474,en,2016-10-04 19:42:03
783347506784731136,0,5603,8794506,17,12474,en,2016-10-04 16:46:14
783334639985389568,29433,11797,8794506,17,12474,en,2016-10-04 15:55:06
783085703974514689,8223,2228,8794506,17,12474,en,2016-10-03 23:25:55
782969140009107456,24344,7456,8794506,17,12474,en,2016-10-03 15:42:44
782747134529531904,7542,1423,8794506,17,12474,en,2016-10-03 01:00:34
782722598790725632,17424,5445,8794506,17,12474,en,2016-10-02 23:23:04
782598640137187329,7871,1891,8794506,17,12474,en,2016-10-02 15:10:30
782305867769217024,16802,5620,8794506,17,12474,en,2016-10-01 19:47:08
782021823840026624,0,6261,8794506,17,12474,en,2016-10-01 00:58:26
781955203444699136,11229,3404,8794506,17,12474,en,2016-09-30 20:33:43
781661882474196992,10517,2739,8794506,17,12474,en,2016-09-30 01:08:10
781655249211752448,4028,1141,8794506,17,12474,en,2016-09-30 00:41:48
781524693396357120,20919,5611,8794506,17,12474,en,2016-09-29 16:03:01
781308096455073793,7197,2574,8794506,17,12474,en,2016-09-29 01:42:20
781251288990355457,8516,2095,8794506,17,12474,en,2016-09-28 21:56:36
781163403222056960,9892,2768,8794506,17,12474,en,2016-09-28 16:07:23
780931614150983680,21805,7386,8794506,17,12474,en,2016-09-28 00:46:20
780858289093574656,7244,2031,8794506,17,12474,en,2016-09-27 19:54:58
780800785462489090,5528,1313,8794506,17,12474,en,2016-09-27 16:06:28
780601303617732608,12214,3375,8794506,17,12474,en,2016-09-27 02:53:48
780543529827336192,6357,1753,8794506,17,12474,en,2016-09-26 23:04:13
780496263422808064,0,3722,8794506,17,12474,en,2016-09-26 19:56:24
780476555013349377,0,114,8794506,17,12474,en,2016-09-26 18:38:05
780459368902959104,5344,1085,8794506,17,12474,en,2016-09-26 17:29:48
780192070812196864,8779,2254,8794506,17,12474,en,2016-09-25 23:47:39
780092040432480260,0,2313,8794506,17,12474,en,2016-09-25 17:10:10
780074436359819264,12273,5012,8794506,17,12474,en,2016-09-25 16:00:13
779834332596887552,19049,7094,8794506,17,12474,en,2016-09-25 00:06:08
779377524342161408,8868,3132,8794506,17,12474,en,2016-09-23 17:50:56
779124354206535695,0,18424,8794506,17,12474,en,2016-09-23 01:04:56
779056095788752897,14874,4570,8794506,17,12474,en,2016-09-22 20:33:42
778990705243029504,20118,7249,8794506,17,12474,en,2016-09-22 16:13:51
778774459159379968,0,9964,8794506,17,12474,en,2016-09-22 01:54:34
778764940568104960,873,365,8794506,17,12474,en,2016-09-22 01:16:45
778748913645780993,6944,1322,8794506,17,12474,en,2016-09-22 00:13:04
778650543019483137,5815,1509,8794506,17,12474,en,2016-09-21 17:42:10
778624900596654080,4666,1016,8794506,17,12474,en,2016-09-21 16:00:17
778408200802557953,13715,4356,8794506,17,12474,en,2016-09-21 01:39:11
778396591732486144,0,12313,8794506,17,12474,en,2016-09-21 00:53:04
778383385161035776,5882,1109,8794506,17,12474,en,2016-09-21 00:00:35
778286810187399168,10443,3316,8794506,17,12474,en,2016-09-20 17:36:50
778039087836069888,8564,2663,8794506,17,12474,en,2016-09-20 01:12:28
778027034220126208,6587,1624,8794506,17,12474,en,2016-09-20 00:24:34
777953400541634568,0,3551,8794506,17,12474,en,2016-09-19 19:31:59
777885040357281792,6383,1637,8794506,17,12474,en,2016-09-19 15:00:20
777684233540206592,11294,2957,8794506,17,12474,en,2016-09-19 01:42:24
777641927919427584,0,4253,8794506,17,12474,en,2016-09-18 22:54:18
777621514455814149,8802,2515,8794506,17,12474,en,2016-09-18 21:33:11
777189768882946048,14372,4328,8794506,17,12474,en,2016-09-17 16:57:35
776819012571455488,0,13766,8794506,17,12474,en,2016-09-16 16:24:19
776813020089548800,4914,1213,8794506,17,12474,en,2016-09-16 16:00:31
776477788987613185,8870,2799,8794506,17,12474,en,2016-09-15 17:48:25
776249906839351296,0,9181,8794506,17,12474,en,2016-09-15 02:42:54
776218204058357768,30068,15962,8794506,17,12474,en,2016-09-15 00:36:55
776201521193218049,9672,2533,8794506,17,12474,en,2016-09-14 23:30:38
776113305656188928,11834,4384,8794506,17,12474,en,2016-09-14 17:40:06
776088319444877312,1854,151,8794506,17,12474,en,2016-09-14 16:00:49
775898661951791106,0,16614,8794506,17,12474,en,2016-09-14 03:27:11
775842724423557120,11770,2669,8794506,17,12474,en,2016-09-13 23:44:54
775733305207554048,13945,4005,8794506,17,12474,en,2016-09-13 16:30:07
775729183532220416,13062,4622,8794506,17,12474,en,2016-09-13 16:13:44
775364825476165632,7443,2989,8794506,17,12474,en,2016-09-12 16:05:54
775350846108426240,10223,3928,8794506,17,12474,en,2016-09-12 15:10:21
775085132600442880,15632,4762,8794506,17,12474,en,2016-09-11 21:34:30
774757898236878852,8641,1793,8794506,17,12474,en,2016-09-10 23:54:11
774639387460112384,6767,1741,8794506,17,12474,en,2016-09-10 16:03:16
774314403806253056,21877,5549,8794506,17,12474,en,2016-09-09 18:31:54
773985732834758656,10773,3879,8794506,17,12474,en,2016-09-08 20:45:53
773922284943896577,6431,1755,8794506,17,12474,en,2016-09-08 16:33:46
773704687002451968,6633,1636,8794506,17,12474,en,2016-09-08 02:09:06
773670353721753600,5376,1314,8794506,17,12474,en,2016-09-07 23:52:41
773547596996571136,22212,6195,8794506,17,12474,en,2016-09-07 15:44:53
773336787167145985,0,5108,8794506,17,12474,en,2016-09-07 01:47:12
773308824254029826,23403,7501,8794506,17,12474,en,2016-09-06 23:56:05
773247561583001600,9512,3266,8794506,17,12474,en,2016-09-06 19:52:39
773191612633579521,10045,4152,8794505,17,12474,en,2016-09-06 16:10:20
772877495989305348,8600,3890,8794505,17,12474,en,2016-09-05 19:22:09
772826264096874500,8101,2358,8794505,17,12474,en,2016-09-05 15:58:34
772615324260794368,0,3393,8794505,17,12474,en,2016-09-05 02:00:22
772581559778025472,6533,1702,8794505,17,12474,en,2016-09-04 23:46:12
772193107915964416,6070,1396,8794505,17,12474,en,2016-09-03 22:02:38
772152991789019136,3817,1134,8794505,17,12474,en,2016-09-03 19:23:13
772117678702071809,3793,743,8794505,17,12474,en,2016-09-03 17:02:54
772114945936949249,2739,470,8794505,17,12474,en,2016-09-03 16:52:02
772102971039580160,4016,946,8794505,17,12474,en,2016-09-03 16:04:27
771908950375665664,6617,1914,8794505,17,12474,en,2016-09-03 03:13:29
771770456517009408,12048,3394,8794505,17,12474,en,2016-09-02 18:03:10
771500966810099713,8291,2621,8794505,17,12474,en,2016-09-02 00:12:18
771380798096281600,10517,5108,8794505,17,12474,en,2016-09-01 16:14:48
771171053431250945,0,7491,8794505,17,12474,en,2016-09-01 02:21:21
771136648247640064,9187,2933,8794505,17,12474,en,2016-09-01 00:04:38
771102124360998913,6264,1449,8794505,17,12474,en,2016-08-31 21:47:27
771014301343748096,6890,1665,8794505,17,12474,en,2016-08-31 15:58:28
770787852854652928,4942,1203,8794505,17,12474,en,2016-08-31 00:58:39
770772759874076672,5189,1419,8794505,17,12474,en,2016-08-30 23:58:40
770655142660169732,7358,1773,8794505,17,12474,en,2016-08-30 16:11:18
770414278348247044,6344,2104,8794505,17,12474,en,2016-08-30 00:14:12
770293558247038976,6266,1480,8794505,17,12474,en,2016-08-29 16:14:30
770093767776997377,0,3061,8794505,17,12474,en,2016-08-29 03:00:36
770069151037685760,7623,2307,8794505,17,12474,en,2016-08-29 01:22:47
769940425801170949,31448,9600,8794505,17,12474,en,2016-08-28 16:51:16
769695466921623552,6436,1688,8794505,17,12474,en,2016-08-28 00:37:54
769335591808995329,0,7752,8794505,17,12474,en,2016-08-27 00:47:53
769212283578875904,5407,1727,8794505,17,12474,en,2016-08-26 16:37:54
768970937022709760,14394,6527,8794505,17,12474,en,2016-08-26 00:38:52
768909767477751808,0,2678,8794505,17,12474,en,2016-08-25 20:35:48
768855141948723200,4209,891,8794505,17,12474,en,2016-08-25 16:58:45
768609597686943744,4137,1205,8794505,17,12474,en,2016-08-25 00:43:02
768596291618299904,5049,1287,8794505,17,12474,en,2016-08-24 23:50:10
768554158521745409,0,5860,8794505,17,12474,en,2016-08-24 21:02:45
768473857036525572,13660,3439,8794505,17,12474,en,2016-08-24 15:43:39
768193404517830656,10892,3551,8794505,17,12474,en,2016-08-23 21:09:14
767884188863397888,4754,1385,8794505,17,12474,en,2016-08-23 00:40:31
767754930266464257,16041,5403,8794505,17,12474,en,2016-08-22 16:06:54
767500508068192258,7520,2341,8794505,17,12474,en,2016-08-21 23:15:55
767191397493538821,12347,3769,8794505,17,12474,en,2016-08-21 02:47:37
767122157629476866,10194,2861,8794505,17,12474,en,2016-08-20 22:12:29
766864461642756096,0,5637,8794505,17,12474,en,2016-08-20 05:08:29
766793450729734144,5081,1357,8794505,17,12474,en,2016-08-20 00:26:19
766714921925144576,2619,378,8794505,17,12474,en,2016-08-19 19:14:16
766693177336135680,4021,796,8794505,17,12474,en,2016-08-19 17:47:52
766423258543644672,6011,1592,8794505,17,12474,en,2016-08-18 23:55:18
766313316352462849,6808,1890,8794505,17,12474,en,2016-08-18 16:38:26
766078092750233600,0,2628,8794505,17,12474,en,2016-08-18 01:03:45
766069199026450432,4233,853,8794505,17,12474,en,2016-08-18 00:28:24
766008592277377025,3747,497,8794505,17,12474,en,2016-08-17 20:27:34
765719909049503744,7245,2156,8794505,17,12474,en,2016-08-17 01:20:27
765669560888528897,5199,1223,8794505,17,12474,en,2016-08-16 22:00:23
765395769549590528,26654,3388,8794505,17,12474,en,2016-08-16 03:52:26
765371061932261376,7079,2166,8794505,17,12474,en,2016-08-16 02:14:15
765222098633691136,11642,3393,8794505,17,12474,en,2016-08-15 16:22:20
764857477905154048,6457,1778,8794505,17,12474,en,2016-08-14 16:13:27
764259802650378240,6025,1500,8794505,17,12474,en,2016-08-13 00:38:30
763956972077010945,760,54,8794505,17,12474,en,2016-08-12 04:35:10
763837565564780549,12588,4163,8794505,17,12474,en,2016-08-11 20:40:41
763183847194451968,5390,1470,8794505,17,12474,en,2016-08-10 01:23:03
763167063695355904,0,3020,8794505,17,12474,en,2016-08-10 00:16:21
763103485927849985,7364,2296,8794505,17,12474,en,2016-08-09 20:03:43
762699858130116608,12146,3619,8794505,17,12474,en,2016-08-08 17:19:51
762471784394268675,11228,6410,8794505,17,12474,en,2016-08-08 02:13:34
762464539388485633,10310,4175,8794505,17,12474,en,2016-08-08 01:44:46
762316489655476224,4807,1124,8794505,17,12474,en,2016-08-07 15:56:28
762035686371364864,31872,15547,8794505,17,12474,en,2016-08-06 21:20:40
761976711479193600,5405,2006,8794505,17,12474,en,2016-08-06 17:26:19
761750502866649088,0,3918,8794505,17,12474,en,2016-08-06 02:27:27
761745352076779520,4277,863,8794505,17,12474,en,2016-08-06 02:06:59
761672994376806400,49506,29100,8794505,17,12474,in,2016-08-05 21:19:27
761599872357261312,4121,1191,8794505,17,12474,en,2016-08-05 16:28:54
761371037149827077,0,18056,8794505,17,12474,en,2016-08-05 01:19:35
761334018830917632,5194,1450,8794505,17,12474,en,2016-08-04 22:52:29
761292947749015552,4490,1086,8794505,17,12474,en,2016-08-04 20:09:17
761227390836215808,5325,1563,8794505,17,12474,en,2016-08-04 15:48:47
761004547850530816,11330,3471,8794505,17,12474,en,2016-08-04 01:03:17
760893934457552897,3817,977,8794505,17,12474,en,2016-08-03 17:43:45
760656994973933572,6588,1906,8794505,17,12474,en,2016-08-03 02:02:14
760641137271070720,4978,1294,8794505,17,12474,en,2016-08-03 00:59:13
760539183865880579,7559,3616,8794505,17,12474,en,2016-08-02 18:14:06
760521673607086080,4220,1384,8794505,17,12474,en,2016-08-02 17:04:31
760290219849637889,26767,11484,8794505,17,12474,en,2016-08-02 01:44:48
